user_id,message,published_time,type,love,wow,sad,total
7245371700,Keke Palmer is taking over the Internet.,2016-06-18 16:31:01,link,121,50,27,198
112638779551,"Anthony ""Rumble"" Johnson is out of his fight on July 23 against Glover Teixeira at FOX UFC Fight Night in Chicago",2016-06-18 12:23:49,link,127,74,26,227
10606591490,Barack Obama had previously pushed against Brexit.,2016-06-24 10:00:20,link,130,15,50,195
7245371700,"Whoa, that's a lot of dough.",2016-06-17 04:08:05,link,96,67,30,193
25902406772,Zlatan Ibrahimovic will call it quits for Sweden.,2016-06-21 12:35:33,link,193,79,1,273
112638779551,The Golden State Warriors haven't ruled out Andrew Bogut for Game 6 yet.,2016-06-15 05:29:35,link,105,94,25,224
86680728811,"SpaceX chief Elon Musk blames ""early liquid oxygen depletion"" for the crash of a leftover rocket booster attempting to land on an ocean barge. http://abcn.ws/1S8mqXh",2016-06-17 01:35:31,video,62,13,2,77
10513336322,"Financial markets around the globe are plunging after the British people rocked Europe by voting to leave the European Union. The pound has already plunged to a 30-year low. And London's stock market is expected to tumble very, very sharply at 8am when trading begins. We'll be tracking all the financial action, on what could be one of the most dramatic days in the City in decades.",2016-06-23 23:40:09,link,138,47,17,202
25902406772,George really... SPRUNG into action here...,2016-06-15 21:08:40,link,181,56,42,279
10606591490,"""We fell instantly and ferociously in love. At first blush, little about the situation was ideal.""",2016-06-17 17:00:39,link,191,64,21,276
5281959998,The meeting may indicate that Donald J. Trump has modulated his position on gun rights after the Orlando shooting.,2016-06-15 22:25:00,link,65,75,11,151
52150999700,Game of Thrones' 'Battle of the Bastards' episode was INTENSE! Here are our burning questions & theories: http://share.ew.com/EPjNGNe 😱,2016-06-20 17:47:00,video,174,49,31,254
75932763901,OMG! This famous lady didn't leave much to the imagination when she stepped out wearing nothing but BODY PAINT! Find out who she is —> http://bit.ly/24WxrCd,2016-06-17 17:00:00,photo,127,15,41,183
86680728811,"The International Olympic Committee throws its support behind the decision to ban Russia's track and field team from the Rio Olympics and says it will take ""further far-reaching measures"" to crack down on doping ahead of the games: http://abcn.ws/1Y1107a",2016-06-18 12:28:35,link,145,62,50,257
10606591490,"The list includes Bob Dylan, The Cure and Gwen Stefani.",2016-06-21 10:30:20,link,161,100,22,283
112638779551,Hundreds of fans waited for the arrival of LeBron James after the Cleveland Cavaliers won the NBA Finals.,2016-06-20 13:21:54,link,88,15,36,139
10513336322,"""The night before we met, Miller addressed a local Tea Party group, drawing parallels between Brexit and Texit. 'You guys ever heard of Nigel Farage?' he asked the audience. 'Look him up on YouTube – trust me, you will enjoy.'""",2016-06-19 07:40:00,link,63,5,8,76
25902406772,The Los Angeles Dodgers win in very weird fashion.,2016-06-23 08:49:33,link,136,54,9,199
95926963131,President Barack Obama has a scary warning about Yosemite National Park's future.,2016-06-19 08:40:06,link,75,12,42,129
75932763901,"Poor Chris Pratt! When you see what his and Anna Faris' son Jack did to him on Instagram, you'll understand why he can't help but laugh! (via Closer Weekly) —> http://bit.ly/28QwYwp",2016-06-24 07:15:00,photo,84,31,38,153
112638779551,A Texan ranked 624th in the world is leading the U.S. Open Championship at Oakmont by three strokes.,2016-06-16 13:30:52,link,90,14,43,147
13652355666,"Maya, whose father is on a 25-year sentence in a California prison, was one of many children able to send her incarcerated parent a Father's Day video.
#LoveLetters",2016-06-18 11:55:00,link,105,99,41,245
75932763901,Chris Brown's daughter Royalty doesn't look like this anymore! See how much she's grown! –> http://bit.ly/25PxzJE,2016-06-19 11:00:00,photo,70,96,35,201
7245371700,Love you a ~latte~ Gigi Hadid.,2016-06-17 17:11:49,link,175,79,19,273
52150999700,Everyone's favorite foul-mouthed super spy Archer isn't going anywhere!,2016-06-21 13:32:29,link,187,83,27,297
10513336322,Many voters say they don't know who to believe on the EU. Here we examine some of the murkiest referendum claims.,2016-06-15 04:00:00,video,72,84,36,192
25902406772,"In this week's Friday Five, we rank the five Power Five teams that will play the least difficult schedules.",2016-06-17 12:14:48,link,15,32,32,79
112638779551,"The Cleveland Cavaliers victory parade was on Wednesday. 

But why did LeBron James thank L.A. Clippers star Deandre Jordan for helping the Cavs win the championship?",2016-06-22 18:29:57,link,75,75,24,174
13652355666,"""My wife wants me to put a temporary tattoo on it that says 'Broken.'""",2016-06-15 11:07:00,link,100,38,3,141
86680728811,Man who stole $5 worth of ground beef and pizza to feed his family was thrown in jail when he could not pay court costs.,2016-06-22 21:30:49,link,41,18,25,84
112638779551,LeBron James had some words for his critics after winning the NBA title.,2016-06-20 08:49:23,link,185,74,40,299
10513336322,"Last year the city of Rajshahi, in Bangladesh hit a turning point so dramatic that it earned a spot in the record books: according to UN data, the town did more than any other worldwide to rid itself of air particles so harmful to human health.

How did it do it?",2016-06-17 09:20:00,link,126,23,35,184
18807449704,*packing bags*,2016-06-23 02:00:01,link,41,89,5,135
5281959998,"While you're watching England on the field during UEFA EURO, see in real time its chances of advancing to the next round.",2016-06-20 01:15:00,link,96,39,24,159
112638779551,Meet Will Brooks — the newest UFC prospect who has plans to lay waste to the lightweight division,2016-06-15 17:10:41,link,194,86,22,302
86680728811,"The man suspected of killing British lawmaker Jo Cox was a longtime supporter of a U.S.-based. neo-Nazi organization, according to a watchdog group that tracks extremists.  http://abcn.ws/1UpiZ2X",2016-06-18 19:43:45,link,54,91,18,163
18807449704,This smartwatch is teaching kids to manage their time.,2016-06-23 06:00:00,video,188,69,37,294
112638779551,LA Lakers rookie D'Angelo Russell may have ruined Nick Young and Iggy Azalea's relationship... but at least he wasn't afraid to make fun of the incident in this hilarious new commercial...,2016-06-21 10:36:30,link,138,50,1,189
75932763901,"Seriously, Tyra Banks?! She just compared ""model wars"" to a national tragedy... And when you find out what she said, you'll be DISGUSTED —> http://bit.ly/28PSyQF",2016-06-23 19:00:00,photo,140,73,4,217
10513336322,"""Those aged 18-24 are almost half as likely to vote as 65-year-olds. Analysis of last year's general election shows that the young turnout rate in the UK is the lowest of all the 15 members of the old EU. Voters aged 18-24 in Sweden turn out to vote at double the rate of their peers in the UK. This is our chance to shout from the rooftops that our generation deserves to be heard.""",2016-06-20 10:20:01,link,68,28,33,129
10513336322,Bring on the levitating longboat!,2016-06-21 09:40:00,link,40,79,39,158
10606591490,It's North Korea's fifth flop since April.,2016-06-22 02:30:12,link,114,33,44,191
25902406772,The Sacramento Kings get a first round pick for Belinelli.,2016-06-23 18:19:45,link,110,59,23,192
52150999700,Iggy Azalea has officially called it quits with her LA Lakers fiancé. 💔,2016-06-20 08:16:58,link,25,44,16,85
10606591490,Find out if you have what it takes.,2016-06-20 18:00:47,link,65,54,23,142
75932763901,REUNITED?! See what Tyga just revealed about his relationship with Kylie Jenner —> http://bit.ly/1UGzOno,2016-06-18 23:00:00,photo,140,85,4,229
10606591490,India is leading the celebrations.,2016-06-21 04:00:18,link,30,19,16,65
5281959998,"For many Iraqi Sunnis, ISIS isn't some some shadowy and unknowable force. It's their brothers, sons and nephews.",2016-06-18 15:55:00,link,37,56,18,111
112638779551,#DustinJohnson finished strong at the #USOpen this time. What happened?,2016-06-19 20:42:15,link,185,63,8,256
95926963131,Royal dad Prince William of Wales is reflecting on fatherhood with an important message. (via People Royals),2016-06-19 10:00:34,link,28,92,27,147
25902406772,Manu Ginobili may return to the San Antonio Spurs.,2016-06-22 13:20:04,link,69,55,21,145
112638779551,"""When you lose a game in the Finals it feels like Armageddon."" Klay Thompson on bouncing back from the Game 5 loss. #NBAFinals",2016-06-15 17:24:36,video,107,52,10,169
10606591490,How do you deal with out of control kids?,2016-06-18 02:00:43,link,83,14,3,100
112638779551,"Today Colin Cowherd and Jason Whitlock cover Day 1 of U.S. Open Championship, Biggest Game of Stephen Curry's career, and even more ""O.J.: Made in America"" reactions. Watch Speak For Yourself LIVE right now.",2016-06-16 15:56:33,video,16,80,42,138
13652355666,66 times.,2016-06-15 15:10:00,link,11,42,41,94
18807449704,The author of Orange Is the New Black is not happy with Netflix.,2016-06-17 09:36:36,link,175,85,37,297
52150999700,Finding Dory made a HUGE splash at the box office. 🙌  🎥,2016-06-18 16:15:00,link,16,18,1,35
75932763901,They're ENGAGED!!! Congratulations to this happy couple! —> http://bit.ly/1WXfgNs,2016-06-19 17:30:00,photo,24,44,13,81
95926963131,Kendall Jenner and Kylie Jenner honor Caitlyn Jenner on Father's Day.,2016-06-20 08:28:08,link,176,90,44,310
95926963131,This fitness blogger is giving her followers a reality check.,2016-06-22 04:00:09,link,62,36,31,129
112638779551,"LeBron James thanked each one of his teammates after Wednesday's title parade, and things got a little profane",2016-06-22 16:40:48,link,117,17,50,184
13652355666,The Human Rights Campaign office in Washington has been transformed into a powerful seven-story memorial to those killed in the Orlando shooting. http://usat.ly/1VW5ie3,2016-06-18 06:42:56,video,56,6,50,112
86680728811,"Florida assistant state attorney Kenneth Lewis has been suspended by the state attorney's office, after writing on Facebook following the Orlando terror attack that the ""entire city should be leveled. It is void of any redeeming quality.""",2016-06-18 06:03:24,link,65,36,28,129
112638779551,"The Cleveland Cavaliers ended the city's title drought, beating the Golden State Warriors in a Game 7 thriller.",2016-06-19 21:46:26,link,179,88,4,271
95926963131,"Congratulations to new parents Eddie Redmayne and his wife, Hannah! 💕 (via People Babies)",2016-06-19 10:19:43,link,172,53,6,231
7245371700,These are ab-solutely fantastic.,2016-06-18 16:42:06,link,65,88,20,173
75932763901,Say WHAT? Calvin Harris' latest move proves how he REALLY feels about Taylor Swift—> http://bit.ly/28VmEpW,2016-06-23 16:30:00,photo,150,54,33,237
25902406772,Don't mess with the Chicago Cubs.,2016-06-15 14:22:02,link,99,79,40,218
5281959998,Daily Briefing: Here's what you need to know today.,2016-06-15 05:34:42,link,65,65,48,178
52150999700,"Following Christina Grimmie's death, VidCon is committed to making sure everyone's safe.",2016-06-15 05:29:00,link,18,30,20,68
7245371700,Kim Kardashian West was the best dressed in all of the ~ sea ~,2016-06-22 00:10:57,link,42,12,15,69
18807449704,Here's the emotional ending to the gun control filibuster you might have missed.,2016-06-16 12:42:03,link,138,47,14,199
10606591490,This new tool has the potential to change human lives forever.,2016-06-23 10:30:43,link,123,94,7,224
5281959998,Her father had been a tyrant of a man. And then he became a woman.,2016-06-18 07:55:00,link,87,12,36,135
95926963131,Taylor Swift and Tom Hiddleston are heating up!,2016-06-22 15:27:06,link,45,43,16,104
52150999700,"American Gods fans, behold: Your first look at the world of gods on TV is HERE! 🙏🏼",2016-06-16 10:12:40,link,168,42,21,231
13652355666,"One of the hackers said he hopes the imagery will ""brighten peoples' day.""",2016-06-17 17:47:00,link,5,25,40,70
18807449704,Here are Donald J. Trump's words of wisdom to Daniel Radcliffe.,2016-06-21 10:43:08,link,183,74,15,272
7245371700,Blake Lively has expensive taste.,2016-06-15 12:12:24,link,26,97,40,163
10606591490,"Blake Lively also said her 18-month-old daughter, James, is ready to babysit.",2016-06-23 14:30:31,link,127,12,42,181
5281959998,Sports Alert: Derrick Rose is coming to New York. The New York Knicks have acquired the Chicago Bulls point guard to form their own Big 3.,2016-06-22 16:06:38,link,155,42,3,200
7245371700,"""I feel the responsibility to raise my child with values of love, acceptance and compassion, with morals and the confidence to stand up for herself.""",2016-06-19 12:01:19,link,36,48,26,110
95926963131,Mandy Moore and Ryan Adams' marriage is officially over.,2016-06-23 09:08:03,link,127,11,5,143
52150999700,Say goodbye to Star Trek and Notting Hill on Netflix. 👋🏼,2016-06-21 23:20:00,link,42,5,49,96
52150999700,"U2, Taylor Swift and more high-profile stars are ready to battle YouTube.",2016-06-20 14:18:01,link,150,53,33,236
25902406772,"He's much more than an AWESOME name.

The Phoenix Suns just got size and talent in Dragan Bender.",2016-06-23 18:59:40,photo,165,94,4,263
7245371700,"""Who ever thought young Shawn Carter would change the game? Used to rap to the raindrops off my window pane, at the kitchen table late night, no pen, just my brain."" (via Genius)",2016-06-17 06:49:02,link,52,53,37,142
